category_name,category_url,is_page_list
Paulownia,/c/paulownia,True
Parrotia,/c/parrotia,True
Gleditsia,/c/gleditsia,True
Platane,/c/platane,True
Orme - Ulmus,/c/orme-ulmus,True
Tilleul - Tilia,/c/tilleul-tilia,True
Laburnum,/c/laburnum,True
Sorbus,/c/sorbus,True
Aubépine - Crataegus,/c/aubepine-crataegus,True
Charme - Carpinus,/c/charme-carpinus,True
Koelreuteria,/c/koelreuteria,True
Chêne - Quercus,/c/chene-quercus,True
Frêne - Fraxinus,/c/frene-fraxinus,True
Micocoulier - Celtis,/c/micocoulier-celtis,True
Peuplier - Populus,/c/peuplier-populus,True
Tamarix,/c/tamarix,True
Poirier - Pyrus,/c/poirier-pyrus,True
Catapla,/c/catapla,True
Hêtre - Fagus,/c/hetre-fagus,True
Robiniers - Robinia,/c/robiniers-robinia,True
Liriodendron,/c/liriodendron,True
Sophora,/c/sophora,True
Liquidambar,/c/liquidambar,True
Cercis,/c/cercis,True
Cornouiller - Cornus,/c/cornouiller-cornus,True
Mûrier - Morus,/c/murier-morus,True
Bouleau - Betula,/c/bouleau-betula,True
Prunus,/c/prunus,True
Saule - Salix,/c/saule-salix,True
Erable - Acer,/c/erable-acer,True
Pommier - Malus,/c/pommier-malus,True
Kalmia,/c/kalmia,True
Drymis,/c/drymis,True
Bruyère - Calluna,/c/bruyere-calluna,True
Andromère - Pieris,/c/andromere-pieris,True
Skimmia,/c/skimmia,True
Sarcococca,/c/sarcococca,True
Hamamelis,/c/hamamelis,True
Loropetalum,/c/loropetalum,True
Daphné,/c/daphne,True
Bruyère - Erica,/c/bruyere-erica,True
Nandina,/c/nandina,True
Rhododendron,/c/rhododendron,True
Magnolia,/c/magnolia,True
Camélia,/c/camelia,True
Azalée - Azalea,/c/azalee-azalea,True
Hortensia - Hydrangea,/c/hortensia-hydrangea,True
Rosier buisson,/c/rosier-buisson,True
Rosier couvre-sol,/c/rosier-couvre-sol,True
Rosier grimpant,/c/rosier-grimpant,True
Plante vivace & graminée,/c/plante-vivace-et-graminee,False
Plante de haie,/c/plante-de-haie,False
Plante méditerranéenne,/c/plante-mediterraneenne,False
Arbre & arbuste fruitier,/c/arbre-et-arbuste-fruitier,False
Bulbe potager,/c/bulbe-potager,False
Graines potagères,/c/graines-potageres,False
Fougère vivace,/c/fougere-vivace,False
Conifère pour haie,/c/conifere-pour-haie,False
Palmier,/c/palmier,False
Nashi - Pyrus pyrifolia,/c/nashi-pyrus-pyrifolia,True
Bulbe d'ail,/c/bulbe-d-ail,True
Graines de salade,/c/graines-de-salade,True
Dryoptère,/c/dryoptere,True
Thuya géant - Thuja plicata,/c/thuya-geant-thuja-plicata,True
Palmier dattier des Canaries - Phoenix canariensis,/c/palmier-dattier-des-canaries-phoenix-canariensis,True
Washingtonia,/c/washingtonia,True
Lin de Nouvelle-Zélande -Phormium,/c/lin-de-nouvelle-zelande-phormium,True
Trachycarpus,/c/trachycarpus,True
Cordyline d'extérieur,/c/cordyline-d-exterieur,True
Agave d'extérieur,/c/agave-d-exterieur,True
Yucca d'extérieur,/c/yucca-d-exterieur,True
Brahea,/c/brahea,True
Palmier nain - Chamaerops,/c/palmier-nain-chamaerops,True
Cyprès de Leyland pour haie - Cupressocyparis leylandii,/c/cypres-de-leyland-pour-haie-cupressocyparis-leylandii,True
Graines de cucurbitacées,/c/graines-de-cucurbitacees,True
Graines potagères bio,/c/graines-potageres-bio,True
Graines de légumes racines,/c/graines-de-legumes-racines,True
Graines de fèves,/c/graines-de-feves,True
Graines de choux,/c/graines-de-choux,True
Graines d'épinards,/c/graines-d-epinards,True
Graines de solanacées,/c/graines-de-solanacees,True
Graines de pois,/c/graines-de-pois,True
Graines de haricots,/c/graines-de-haricots,True
Graines de poireaux,/c/graines-de-poireaux,True
Bulbe d'échalotte,/c/bulbe-d-echalotte,True
Bulbe d'oignon,/c/bulbe-d-oignon,True
Noyer - Juglans regia,/c/noyer-juglans-regia,True
Cognassier - Cydonia oblonga,/c/cognassier-cydonia-oblonga,True
Chataîgner - Castanea,/c/chataigner-castanea,True
Plaqueminier - Diospyros kaki,/c/plaqueminier-diospyros-kaki,True
Amandier - Prunus dulcis,/c/amandier-prunus-dulcis,True
Nectarinier - Prunus persica,/c/nectarinier-prunus-persica,True
Pêcher - Prunus persica,/c/pecher-prunus-persica,True
Figuier - Ficus carice,/c/figuier-ficus-carice,True
Abricotier - Prunus armeniaca,/c/abricotier-prunus-armeniaca,True
Poirier - Pyrus communis,/c/poirier-pyrus-communis,True
Prunier - Prunus domestica,/c/prunier-prunus-domestica,True
Cerisier - Prunus cerasus,/c/cerisier-prunus-cerasus,True
Agrumes,/c/agrumes,False
Plante de climat doux,/c/plante-de-climat-doux,False
Arbuste pour haie,/c/arbuste-pour-haie,False
Plante graminée,/c/plante-graminee,False
Plante vivace,/c/plante-vivace,False
Plant potager,/c/plant-potager,False
Clémentinier,/c/clementinier,True
Germandrée - Teucrium,/c/germandree-teucrium,True
Chèvrefeuille pour haie,/c/chevrefeuille-pour-haie,True
Acorus,/c/acorus,True
Zantedeschia,/c/zantedeschia,True
Pied de courgette,/c/pied-de-courgette,True
Plant d'aubergine,/c/plant-d-aubergine,True
Griffe d'asperge,/c/griffe-d-asperge,True
Plant de tomate,/c/plant-de-tomate,True
Sabline - Arenaria,/c/sabline-arenaria,True
Rose trémière - Alcea,/c/rose-tremiere-alcea,True
Oxalis,/c/oxalis,True
Physalis,/c/physalis,True
Hellébore - Helleborus,/c/hellebore-helleborus,True
Pélargonium - Géranium,/c/pelargonium-geranium,True
Persicaire - Persicaria,/c/persicaire-persicaria,True
Véronique - Veronica,/c/veronique-veronica,True
Népéta,/c/nepeta,True
Delosperma,/c/delosperma,True
Lamier - Lamium,/c/lamier-lamium,True
Anémone,/c/anemone,True
Scabiosa,/c/scabiosa,True
Chrysanthemum - Dendranthema,/c/chrysanthemum-dendranthema,True
Agapanthe - Agapanthus,/c/agapanthe-agapanthus,True
Pivoine - Paeonia,/c/pivoine-paeonia,True
Aurinia,/c/aurinia,True
Saponaria,/c/saponaria,True
Houttuynia,/c/houttuynia,True
Platycodon,/c/platycodon,True
Épiaire - Stachys,/c/epiaire-stachys,True
Polemonium,/c/polemonium,True
Crocosmia,/c/crocosmia,True
Gypsophile - Gypsophila,/c/gypsophile-gypsophila,True
Armérie - Armeria,/c/armerie-armeria,True
Campanule vivace - Campanula,/c/campanule-vivace-campanula,True
Plume du Kansas - Liatris,/c/plume-du-kansas-liatris,True
Alchémille,/c/alchemille,True
Rudbeckia vivace,/c/rudbeckia-vivace,True
Centaurée - Centaurea,/c/centauree-centaurea,True
Sauge - Salvia,/c/sauge-salvia,True
Lysimaque - Lysimachia,/c/lysimaque-lysimachia,True
Lewisia,/c/lewisia,True
Solidago - Verge d'or,/c/solidago-verge-d-or,True
Helichrysum,/c/helichrysum,True
Phlox,/c/phlox,True
Lavatère vivace - Lavatera,/c/lavatere-vivace-lavatera,True
Dianthus,/c/dianthus,True
Gentiane - Gentiana,/c/gentiane-gentiana,True
Millepertuis vivace - Hypericum,/c/millepertuis-vivace-hypericum,True
Alyssum,/c/alyssum,True
Bergénie - Bergenia,/c/bergenie-bergenia,True
Saxifrage - Saxifraga,/c/saxifrage-saxifraga,True
Delphinium,/c/delphinium,True
Penstemon,/c/penstemon,True
Potentille vivace,/c/potentille-vivace,True
Aubriète - Aubrieta,/c/aubriete-aubrieta,True
Pervenche - Vinca,/c/pervenche-vinca,True
Heuchera - Heuchère,/c/heuchera-heuchere,True
Erysimum,/c/erysimum,True
Mauve - Malva,/c/mauve-malva,True
Phygelius,/c/phygelius,True
Lithodora,/c/lithodora,True
Fuchsia rustique,/c/fuchsia-rustique,True
Verveine - Verbena,/c/verveine-verbena,True
Lychnis,/c/lychnis,True
Ipheion,/c/ipheion,True
Bugle - Ajuga,/c/bugle-ajuga,True
Achillée - Achillea,/c/achillee-achillea,True
Ephémère de Virginie - Tradescantia,/c/ephemere-de-virginie-tradescantia,True
Primevère - Primula acaulis ou vulgaris,/c/primevere-primula-acaulis-ou-vulgaris,True
Gaillarde - Gaillarda,/c/gaillarde-gaillarda,True
Hélénie - Helenium,/c/helenie-helenium,True
Dicentre - Dicentra,/c/dicentre-dicentra,True
Coreopsis,/c/coreopsis,True
Catananche,/c/catananche,True
Aster,/c/aster,True
Égopode podagraire - Aegopodium,/c/egopode-podagraire-aegopodium,True
Convolvulus vivace,/c/convolvulus-vivace,True
Monarde - Monarda,/c/monarde-monarda,True
Physostegia,/c/physostegia,True
Cyclamen vivace,/c/cyclamen-vivace,True
Sagine - Sagina,/c/sagine-sagina,True
Œnothère,/c/nothere,True
Cératostigma,/c/ceratostigma,True
Joubarbe - Sempervivum,/c/joubarbe-sempervivum,True
Erigeron,/c/erigeron,True
Échinacée - Echinacea,/c/echinacee-echinacea,True
Hélianthème - Helianthemum,/c/heliantheme-helianthemum,True
Anisodontea,/c/anisodontea,True
Sedum,/c/sedum,True
Ibéris,/c/iberis,True
Gaura,/c/gaura,True
Alstrœmère - Alstroemeria,/c/alstr-mere-alstroemeria,True
Leucanthemum,/c/leucanthemum,True
Silène,/c/silene,True
Centranthe - Centranthus,/c/centranthe-centranthus,True
Asteriscus,/c/asteriscus,True
Ajana,/c/ajana,True
Erodium,/c/erodium,True
Lis des Cafres - Schizostylis,/c/lis-des-cafres-schizostylis,True
Lupin - Lupinus,/c/lupin-lupinus,True
Euphorbe vivace,/c/euphorbe-vivace,True
Astilbe,/c/astilbe,True
Hémérocalle - Hemerocallis,/c/hemerocalle-hemerocallis,True
Pavot - Papaver,/c/pavot-papaver,True
Sisyrinchium,/c/sisyrinchium,True
Léontopodium,/c/leontopodium,True
Iris vivace,/c/iris-vivace,True
Hosta,/c/hosta,True
Lobelia vivace,/c/lobelia-vivace,True
Hibiscus des marais - Hibiscus moscheutos,/c/hibiscus-des-marais-hibiscus-moscheutos,True
Kniphofia,/c/kniphofia,True
Pulsatille - Pulsatilla,/c/pulsatille-pulsatilla,True
Gunnère - Gunnera,/c/gunnere-gunnera,True
Lampourde - Acaena,/c/lampourde-acaena,True
Digitale - Digitalis,/c/digitale-digitalis,True
Acanthe - Acanthus,/c/acanthe-acanthus,True
Céraiste - Cerastium,/c/ceraiste-cerastium,True
Ancolie - Aquilegia,/c/ancolie-aquilegia,True
Arabis,/c/arabis,True
Benoîte - Geum,/c/benoite-geum,True
Armoise - Artemisia,/c/armoise-artemisia,True
Carex,/c/carex,True
Fétuque - Festuca,/c/fetuque-festuca,True
Pennisetum,/c/pennisetum,True
Stipa,/c/stipa,True
Miscanthus,/c/miscanthus,True
Photinia pour haie,/c/photinia-pour-haie,True
Fusain du Japon - Euonymus japonicus,/c/fusain-du-japon-euonymus-japonicus,True
Charme commun pour haie - Carpinus,/c/charme-commun-pour-haie-carpinus,True
Troène pour haie,/c/troene-pour-haie,True
Cotonéaster pour haie,/c/cotoneaster-pour-haie,True
Laurier-cerise - Prunus laurocerasus,/c/laurier-cerise-prunus-laurocerasus,True
Berbéris pour haie - Epine-vinette,/c/berberis-pour-haie-epine-vinette,True
Eleagnus pour haie,/c/eleagnus-pour-haie,True
Laurier-tin - Viburnum tinus,/c/laurier-tin-viburnum-tinus,True
Buisson ardent - Pyracantha,/c/buisson-ardent-pyracantha,True
Escallonia pour haie,/c/escallonia-pour-haie,True
Buis commun 'Suffruticosa' pour haie,/c/buis-commun-suffruticosa-pour-haie,True
Nerium,/c/nerium,True
Acca,/c/acca,True
Phlomis,/c/phlomis,True
Tibouchina,/c/tibouchina,True
Pandorea,/c/pandorea,True
Laurier - Laurus,/c/laurier-laurus,True
Casse - Cassia,/c/casse-cassia,True
Myrte - Myrtus,/c/myrte-myrtus,True
Liseron argenté - Convolvulus cneorum,/c/liseron-argente-convolvulus-cneorum,True
Troène du Texas - Ligustrum japonicum Texanum,/c/troene-du-texas-ligustrum-japonicum-texanum,True
Olearia,/c/olearia,True
Grevillea,/c/grevillea,True
Olivier - Olea,/c/olivier-olea,True
Eucalyptus,/c/eucalyptus,True
Crinodendre - Crinodendron,/c/crinodendre-crinodendron,True
Arbousier - Arbutus,/c/arbousier-arbutus,True
Lilas des Indes - Lagerstroemia,/c/lilas-des-indes-lagerstroemia,True
Arbre à gentiane - Solanum rantonnetii,/c/arbre-a-gentiane-solanum-rantonnetii,True
Rince-bouteille - Callistemon,/c/rince-bouteille-callistemon,True
Coprosme - Coprosma,/c/coprosme-coprosma,True
Albizia,/c/albizia,True
Leptospermum,/c/leptospermum,True
Acacia,/c/acacia,True
Dorycnium,/c/dorycnium,True
Prostanthéra,/c/prostanthera,True
Pittosporum,/c/pittosporum,True
Griselinia,/c/griselinia,True
Cistus - Halimiocistus,/c/cistus-halimiocistus,True
Polygala,/c/polygala,True
Plumbago,/c/plumbago,True
Lime - citron vert,/c/lime-citron-vert,True
Calamondin,/c/calamondin,True
Mandarinier,/c/mandarinier,True
Oranger,/c/oranger,True
Citronnier,/c/citronnier,True
Kumquat,/c/kumquat,True
Plante & herbe aromatique,/c/plante-et-herbe-aromatique,False
Terrarium & Kokedama,/c/terrarium-et-kokedama,False
Orchidée,/c/orchidee,False
Bonsaï d'intérieur,/c/bonsai-d-interieur,False
Plante carnivore,/c/plante-carnivore,False
Plante fleurie,/c/plante-fleurie,False
Cerfeuil - Anthriscus cerefolium,/c/cerfeuil-anthriscus-cerefolium,True
Terrarium pour plante,/c/terrarium-pour-plante,True
Orchidée Cambria,/c/orchidee-cambria,True
Laurier d'Inde - Ficus microcarpa 'Ginseng',/c/laurier-d-inde-ficus-microcarpa-ginseng,True
Nepenthes,/c/nepenthes,True
Kalanchoe,/c/kalanchoe,True
"Poinsettia, Etoile de Noël - Euphorbia pulcherrima",/c/poinsettia-etoile-de-noel-euphorbia-pulcherrima,True
Plante zèbre - Aphelandra squarrosa,/c/plante-zebre-aphelandra-squarrosa,True
Fille de l'air - Tillandsia,/c/fille-de-l-air-tillandsia,True
"Rosier miniature, mini-rosier - Rosa",/c/rosier-miniature-mini-rosier-rosa,True
Aeschynanthe - Aeschynanthus,/c/aeschynanthe-aeschynanthus,True
"Jasmin du Cap, Gardénia - Gardenia jasminoides",/c/jasmin-du-cap-gardenia-gardenia-jasminoides,True
Langue de feu - Anthurium,/c/langue-de-feu-anthurium,True
Tulipe du Siam - Curcuma alismatifolia,/c/tulipe-du-siam-curcuma-alismatifolia,True
Bégonia d'intérieur,/c/begonia-d-interieur,True
Bromelia - Bromeliaceae,/c/bromelia-bromeliaceae,False
Cyclamen de Perse Halios - Cyclamen persicum,/c/cyclamen-de-perse-halios-cyclamen-persicum,True
Medinilla magnifica,/c/medinilla-magnifica,True
Oiseau de paradis - Strelitzia reginae,/c/oiseau-de-paradis-strelitzia-reginae,True
Fleur de Lune - Spathiphyllum,/c/fleur-de-lune-spathiphyllum,True
Sarracenia,/c/sarracenia,True
Ananas comosus,/c/ananas-comosus,True
Vriesea,/c/vriesea,True
Guzmania,/c/guzmania,True
Dionée attrape-mouche - Dionaea,/c/dionee-attrape-mouche-dionaea,True
Orchidée Vanda,/c/orchidee-vanda,True
Orchidée papillon - Phalaenopsis,/c/orchidee-papillon-phalaenopsis,True
Camomille - Chamaemelum nobile,/c/camomille-chamaemelum-nobile,True
Fenouil - Foeniculum vulgare,/c/fenouil-foeniculum-vulgare,True
Angelique - Angelica archangelica,/c/angelique-angelica-archangelica,True
Aneth - Anethum graveolens,/c/aneth-anethum-graveolens,True
Sarriette - Satureja,/c/sarriette-satureja,True
Oseille - Rumex acetosa,/c/oseille-rumex-acetosa,True
Rhubarbe - Rheum,/c/rhubarbe-rheum,True
Bourrache - Borago officinalis,/c/bourrache-borago-officinalis,True
Absinthe - Artemisia absinthium,/c/absinthe-artemisia-absinthium,True
Origan - Origanum vulgare,/c/origan-origanum-vulgare,True
Sauge officinale - Salvia officinalis,/c/sauge-officinale-salvia-officinalis,True
Mélisse - Melissa officinalis,/c/melisse-melissa-officinalis,True
Ciboule - Allium fistulosum,/c/ciboule-allium-fistulosum,True
Coriandre - Coriandrum sativum,/c/coriandre-coriandrum-sativum,True
Estragon - Artemisia dracunculus,/c/estragon-artemisia-dracunculus,True
Citronnelle de Madagascar - Cymbopogon citratus,/c/citronnelle-de-madagascar-cymbopogon-citratus,True
Romarin - Rosmarinus,/c/romarin-rosmarinus,True
Ciboulette - Allium schoenoprasum,/c/ciboulette-allium-schoenoprasum,True
Persil - Petroselinum crispum,/c/persil-petroselinum-crispum,True
Basilic - Ocimum basilicum,/c/basilic-ocimum-basilicum,True
Laurier sauce - Laurus nobilis,/c/laurier-sauce-laurus-nobilis,True
Lavande - Lavandula,/c/lavande-lavandula,True
Verveine aromatique,/c/verveine-aromatique,True
Thym - Thymus,/c/thym-thymus,True
Menthe - Mentha,/c/menthe-mentha,True
Cactus & plante grasse,/c/cactus-et-plante-grasse,False
Plante verte,/c/plante-verte,False
Sapin de Noël,/c/sapin-de-noel,False
Sac de transport décoré,/c/sac-de-transport-decore,True
Soin antiparasitaire pour chat,/c/soin-antiparasitaire-pour-chat,False
Aloe,/c/aloe,True
"Cactus orchidée, de Noël et gui",/c/cactus-orchidee-de-noel-et-gui,True
Hélixine - Helxine / Soleirolia,/c/helixine-helxine-soleirolia,True
Sapin de Noël floqué,/c/sapin-de-noel-floque,True
Sapin de Noël naturel,/c/sapin-de-noel-naturel,False
Vermifuge pour chat,/c/vermifuge-pour-chat,True
Peigne anti-puce pour chat,/c/peigne-anti-puce-pour-chat,True
Anti-puce pour chat,/c/anti-puce-pour-chat,True
Sapin de Noël en bois,/c/sapin-de-noel-en-bois,True
Sapin de Noël artificiel,/c/sapin-de-noel-artificiel,False
Sapin de Noël Epicea,/c/sapin-de-noel-epicea,True
Sapin de Noël Nordmann,/c/sapin-de-noel-nordmann,True
Palmier éventail - Livistonia,/c/palmier-eventail-livistonia,True
Cocotier - Cocos nucifera,/c/cocotier-cocos-nucifera,True
Désespoir des singes - Araucaria d'intérieur,/c/desespoir-des-singes-araucaria-d-interieur,True
Sapin de Noël artificiel blanc,/c/sapin-de-noel-artificiel-blanc,True
Sapin de Noël artificiel vert,/c/sapin-de-noel-artificiel-vert,True
Accessoires pour sapin artificiel,/c/accessoires-pour-sapin-artificiel,True
Vigne d'appartement - Cissus,/c/vigne-d-appartement-cissus,True
Aglaonema,/c/aglaonema,True
Dieffenbachia,/c/dieffenbachia,True
Papyrus - Cyperus alternifolius,/c/papyrus-cyperus-alternifolius,True
Aralia du Japon et faux Aralia - Aralia Dizygotheca Fatsia,/c/aralia-du-japon-et-faux-aralia-aralia-dizygotheca-fatsia,True
Tableau végétal,/c/tableau-vegetal,True
Capillaire - Adiantum,/c/capillaire-adiantum,True
Pothos - Scindapsus,/c/pothos-scindapsus,True
Dormeuse - Maranta leuconeura,/c/dormeuse-maranta-leuconeura,True
Croton - Codiaeum variegatum,/c/croton-codiaeum-variegatum,True
Fougère Pteris,/c/fougere-pteris,True
Radermachera - Stereospermum,/c/radermachera-stereospermum,True
Epinard hawaïen - Cordyline fruticosa,/c/epinard-hawaien-cordyline-fruticosa,True
Chaîne des coeurs - Ceropegia woodii,/c/chaine-des-coeurs-ceropegia-woodii,True
Pilea,/c/pilea,True
Polyscias,/c/polyscias,True
Fougère Blechne - Blechnum,/c/fougere-blechne-blechnum,True
Pied d'éléphant - Nolina beaucarnea,/c/pied-d-elephant-nolina-beaucarnea,True
Oreille d'éléphant - Alocasia,/c/oreille-d-elephant-alocasia,True
Fougère d'intérieur,/c/fougere-d-interieur,True
Lucky bambou - Dracaena sanderiana,/c/lucky-bambou-dracaena-sanderiana,True
Fougère nid d'oiseau - Asplenium nidus,/c/fougere-nid-d-oiseau-asplenium-nidus,True
Patte d'oie - Syngonium podophyllum,/c/patte-d-oie-syngonium-podophyllum,True
Cycas du Japon - Cycas revoluta,/c/cycas-du-japon-cycas-revoluta,True
Yucca d'intérieur,/c/yucca-d-interieur,True
Schefflera,/c/schefflera,True
Séneçon - Senecio,/c/senecon-senecio,True
Plante ZZ - Zamioculcas zamiifolia,/c/plante-zz-zamioculcas-zamiifolia,True
Palmier hawaïen - Brighamia,/c/palmier-hawaien-brighamia,True
Plante araignée - Chlorophytum d'intérieur,/c/plante-araignee-chlorophytum-d-interieur,True
Asparagus d'intérieur,/c/asparagus-d-interieur,True
Bananier d'intérieur - Musa,/c/bananier-d-interieur-musa,True
Lierre d'intérieur - Hedera,/c/lierre-d-interieur-hedera,True
Philodendron,/c/philodendron,True
Dragonnier - Dracaena,/c/dragonnier-dracaena,True
Misère - Tradescantia,/c/misere-tradescantia,True
Palmier de montagne - Chamaedora elegans,/c/palmier-de-montagne-chamaedora-elegans,True
Pachira aquatica,/c/pachira-aquatica,True
Palmier d'intérieur Kentia - Howeia forsteriana,/c/palmier-d-interieur-kentia-howeia-forsteriana,True
Ficus d'intérieur,/c/ficus-d-interieur,True
Faux Philodendron - Monstera deliciosa,/c/faux-philodendron-monstera-deliciosa,True
Palmier d'intérieur - Areca,/c/palmier-d-interieur-areca,True
Peperomia,/c/peperomia,True
Fougère de Boston - Nephrolepis exaltata,/c/fougere-de-boston-nephrolepis-exaltata,True
Calathea,/c/calathea,True
Haworthia,/c/haworthia,True
Echinocactus,/c/echinocactus,True
Cactus raquettes - Opuntia,/c/cactus-raquettes-opuntia,True
Aeonium,/c/aeonium,True
Echeveria,/c/echeveria,True
Langue de Belle-mère - Sansevieria,/c/langue-de-belle-mere-sansevieria,True
Euphorbe d'intérieur - Euphorbia,/c/euphorbe-d-interieur-euphorbia,True
Crassula,/c/crassula,True
